text,label
Reloadin' Stuff On My Laptop..Had To Reboot ,0
@n3rin3 lol + 250 points for the wishes ,0
She didn't share the damn cheesecake ,0
is goin outta the house ,0
@jimbell1974 completely sucks.  I have started blogging my experience if you want a read. http://kelzfirstblog2009.blogspot.com/,0
7th for $1600 ,0
@jessicaenright IDK why it's not working!! ,0
To Follow or not to follow? That is the question. HAHA! ,0
I really need some rest ,0
"@bilbar well, since you're there I could really use a green tea here if you don't mind... ",0
bored at work ,0
@shamara99 Goodnight.  Even thought we didn't talk much...    LOL,0
I invented a new recipe &quot;Confetti Spaghetti&quot; its amazing. Its just me and the sister having a date night ,0
niiiiight  aiden on monday! wheeee xx,0
how does archie get 100 followers everyday?? sheeeshh... ,0
Omgggg why did I not realize how hard it would be to pee from a jumpsuit?? ,0
wishes my immune system didnt hate me so ,0
"HAPPY FRIDAY LOVELY'S...I woke up in GREAT spirits  Tattoo convention tonite, then off on the road trip! WOOOHOOO!!",0
"Morning, had a good night yesterday on onm, with the onm fm going on. Great laugh in off topic. Today theres nothing going on ",0
@theroser Its beautiful in the OC too. I think it's time for a PPP here. ,0
@shhake that's a great idea! Have fun ,0
"@saedabuhmud are you still missing in Alexandria? Free trip to Egypt, ha? dobn't say to thank them  #YLVP",0
Watching Twister....had an awesome evening!! I never realized how much I missed Bailey Doss ,0
@dapsiua5 Good morning! I can't get the link to work - ,0
@WestEndActress  and he said no  and now nobody knows about from my best friend and i want to ask him out but i dnt want to make it public,0
Another day another half dollar... ,0
goodnight twitterland...time for me to go to dreamland...leaving monarch beach tomorrow.  boooo.,0
"Watching Air Bud. Mum, Dad, I want a dog!! ",0
 i just wanna cry... I have so much work 2 do ,0
@EMAZINGERIN  it's cool!,0
Visiting Mamare at the Hospital... Brought her some Blue Bunny Ice Cream. ,0
Oh man I need to get my arse home ,0
found guitar tabs I had from years ago lol gunna play em again ,0
"@KillingPickman man that sounds hot... since you mentioned pork chops, i had Jim make some too- they were baked and not so much breaded. ",0
lunch time now.sitting outside auditorium listening to them talk nonsense and watching Ms D eat  - http://tweet.sg,0
@JohanHedberg Home + power = screenshot ,0
@GiCiSanchez your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/15544/ ,0
The moral : put your dad in an asylum . Graduate HS and live the rest of your life as satan ,0
@LJsBaby So very happy for you! Builders have just started work here today - 5 weeks of hell to go!!!! ,0
finally got my FB username. Visit me! http://www.facebook.com/chinosingson ,0
my son has just returned lovely and tanned from a week in Turkey while I'm as peely wally (not sure of spelling here!) as ever ,0
Playing poker again - just re-bought in ,0
@jeffisageek Being on the west coast now I still have to wait and 1.5 hours to see Conan ,0
"I'm going home to be a bum, cause it's my birthday and i'll do what I want to ",0
Think my face is sunburned ,0
"@bluemilk oh god, i'm so glad i can't watch video in work, even the *thought* of that is making me well up. ",0
oopsie ...  just dropped one of the knives from the knife block down behind the stove  ,0
#goodsex does more for me than #goodhead. I need that male penetration ,0
I'd rather just wait until the whole site is finished. ,0
"Dnesek se fakt podaril, stihl jsem toho vice, nez jsem doufal. Ted hura na thajskou veceri do Noi - The Art of Taste ",0
@Enamoredsoul hehe yeah I can tell...but i'd never know how it feels cos i've always had majority of my cousins living in bbay ,0
Mais informacoes acessem os sites: www.myspace.com/greenday e www.greenday.com ,0
@Chanosky True that!! I've been there too. ,0
@ALLinked loooooooooooool you're too funny! Twitter ain't that bad!!! ,0
"@Blargal if that is what it is, it MUST be turned on, because so far my car hasn't been stolen, &amp; I keep the switch toggled away from me ",0
"@AmyClipston - praying for you guys, Amy. ",0
Not feeling well ,0
"@parttimebowler personally i want a purple one, but they don't come in purple.  the merlot one would match my drums though.",0
@magicaljacob get your lady to get a twitter  thatd be fun,0
@petewentz I vote yes!!! That would make my world!  ,0
http://twitpic.com/7ryox - i am already missing the kids ,0
"Today (as was the case yesterday as well) I, like Duncan Sheik, am &quot;barely breathing.&quot;  f-ing viral infection.",0
@NebulaDark I can only imagine how they felt ,0
@BWBX it's really disappointing that there's no way to search for topics on every topic page. Not great user experience ,0
booo game postponed  ,0
@lewisstanson i might be joining you in the 'love doing nothing' group. work's shiz..might get axed cos of the economy atm. ,0
"Ugh i woke up so late. My leg still hurts from that charlie horse saturday afternoon. Haha. I really want food, but im already late. ",0
"Eeyer, very bored :/ Don't wanna go do work ",0
"Dominicana Salon, Gym &amp; Bowling 2nite with my homies ",0
"most beautiful day ever, loving it ",0
"@anjhero oh ok abt the senidng direct msg. corrections and directions , thanks got it. ",0
@kdaly100 gano irlanda? do you need a manicure? ,0
@jonstefaniak It's on. Pistols at dawn? Traditional duel? or straight up barfight? It's your choice. ,0
I wish my night was more like @lahruhkaye 's  I barely got to see Murfree today ,0
"@haydonmusic I'll Help You Choose,.! ",0
Urth run without @mollysoboroff  the gang misses u,0
"@aliwood87  indeed, but next weekend is REUNION weekend followed by @painterlily's party--so you know I'll make up for lost time then, lol",0
"@KelllyyBelllyy Again, get swine flu. Get everyone 1 week off from school ",0
hanging out inside to avoid getting burnt again ,0
Guess I'll see you all on the flipside of the blackout.  ,0
I feel sick! :S My head is aching and I'm coughing every minute! ,0
"@puffandruffle geez, woman. i'm leaving in 2 days and you aren't around. ",0
@JordanzRN YAY! ok first jon then the one of us ,0
its very good its very heart touching poor kid is crossing the border to see his mother hes going through pain it makes me wanna cry ,0
@kruss73 Thanks I hope you have fun too. ,0
getting ready for work.3:30 to 12:00am.im never working this shift again! ,0
@theboss29a alrightttt ,0
Gonna watch u2 live then hit the sack! ,0
"@KevinSpacey i wont ever correct your spelling, if you marry me ",0
"#peoplethatareimportanttome    my Boo, my babies, my parents, Patti, Doll, Kimmy, all my family, all my friends, NKOTB &amp; their posse!  ",0
new to twitter ,0
@noscope That's called an iSticker! ,0
"omg Perez Hilton is on the trending topics :O is it because of the mmva's thing? that's sad, i dunno which side to believe ",0
"There was a giant ass crane in the pond, and now there's no fish left ",0
@zpush what?! hello &amp; are we having a nice day? ,0
@flyingninja they're really good! Haah but my ears hurt  they play too loud!,0
"@eric_martin Again, everybody else seems to have loved it. No biggie, I'm used to that. ",0
@katyperry the weather in Dublin is absolutely amazing!!! you should come over ,0
I feel like crap! Ahhh major headache!  Someone cheer me up???,0
@onydchic check ur direct msgs! ,0
The SICK has settled in. Full on. ,0
she [m]ust be sleep . ,0
@FlorianYoga Howdy from the Pacific Northwest ,0
Yay tys my only frend on twitter! ,0
your strength soo does NOT affect your speed. science taught us that. ,0
@lindsaychapman hey I never got a text from you??? i dont think at least...sorry     i work tonight through thursday 230pm to 1030pm,0
@BenLaMothe I think im going to live off tesco. no more shopping sniff sniff ,0
- Watching Forrest Gump! ,0
Had a great day with my hun ,0
still can't eat through all of the pain. ,0
@shesalive drink responsibly . ,0
@TiernanDouieb I must be an influence on you because you put the apostrophe back in &quot;I've&quot; there ,0
cant wait till the new twlight film comes out  x,0
i made up a song. ,0
@SecondLife what did you do to my SL?  I dl'd latest version today now it will not connect but before id did I was all black &amp; unseen ,0
"@cr8tiveCandy well, he probably said it 60 years ago... ",0
Boring summers.... ,0
@AlanCarr I LOVE the advert ,0
@Kalvinmusic its a creative symposium through the advertising club! see ya tonight!! ,0
"In other Apple-related news, my new MacBook Pro has shipped! And of course it gets here on Friday morning, right before I go out of town. ",0
Become a fan of Brokenwood Wines - Facebook. New Website .. so very very close to going live ... cant hardly wait ,0
headache ,0
"found @charlief today.  i love the gif, color, and background picture on your page, charlie. thank you for following  bless you.",0
ooh got some nice pots for my acers as well and a rose bush in memory of losing dad nearly a year ago ,0
Sweet dreams gone to bed with a smile on my face ,0
"@mileycyrus Iï¿½d like to go to Madrid to see you but I think itï¿½s not possible   anyway, Iï¿½ll watch you on tuesday on &quot;El hormiguero&quot; ",0
I just stepped on the kitty's tail and she cried!! I feel so terrible ,0
@ShirleyHAC_09 AAWWWWW Youre heart sick! POBRECITA ,0
@DavidArchie Oh glad to hear about your friends! I'm glad they're back safely! ,0
http://twitpic.com/4gy99 - naww...too big 4 this ride...  ,0
@estebanics Hi Este!!! Was out to buy food! How are you? Hope you're having a nice day! ,0
"I'm prepping some questions to ask the Noisettes on Wednesday, nervous as hell already.. Questions for them? @ me them ",0
Don't know what to do!  I wanna play a game but there is no one who wanna play with me!! xD,0
Getting very very frustrated  ;),0
"@PrezidentialWun couldnt, was shoppin w/ mom for the pageant. only stopped by cause i thought i heard ur annoying voice ",0
"man, free wi-fi does sux alot ",0
@bonnevivante Matouks is/was my favorite for a while - I went through a thai chilie phase after (now hooked on padron  ),0
@googoodolls Wow!!! You have some amazing shots! Thank you for sharing them with us!! ,0
"http://twitpic.com/6pa1n - old pic, but cute. i miss my hair ",0
Aww man. Interview was easy as cake. ,0
Holidays are ending  boooooo!!!!!!!!!!,0
Developing flash games was just promoted on one of bigger news portals of my country. FGL was also mentioned ,0
 dads in the hosptal (stupid bees),0
@ProfFigment Thanks for Follow ,0
then straight to school from wherever we're having breakfast... love spending time with my parents... ,0
back! on my 4th can of coke within 3 hours ,0
@markvoer happy biker  Did you reveive out startup of the day doc? Kewl article in the newsletter thank you ,0
Wish I could go  http://bit.ly/LLBD3  Sometimes living in #London would be good.,0
@weatherthastorm woot woot glad ur enjoying ur trip u deserve it hun ,0
"hot, hot, hot! 23ï¿½ degrees in my livingroom at 9 am. New record ",0
it's 9.37am and it's saturday. why am i up??? doing my nails now and then get some breakfast! ,0
@AfrimKacaj I want one sooo much ,0
@Ms1stLady ooo  iwill finagle when iget home,0
@mswilliamsmusic Awww I hope you both get well soon ,0
"@exlibris Hope you get your nap, feel better soon and enjoy baby Isobel. BTW, I saw the pic you posted on Flickr and she's gorgeous ",0
"@mnemopsyche thank you for following me.  thanks, really.",0
#fletcherday and virada cultural UHU! hopefully saturday AND sunday!!  stil got a lot to do about my visa stuff..,0
@davesi Whoa?! Aren't you too young to have watched V The Series on TV? ,0
"@mkovash nah, impossible! unless the Netherlands got it first, maybe. =D I'm still downloading, not going fast here ",0
Playing FFVII Dirge of Cerberus without keyboard and mouse ,0
"The statistics for May will be released on Monday, June 1st...stay tuned ",0
Home sweet home but I'm grounded ,0
@eric_the_girl  I'll have a rummage on my old PC sometime this week to see if Zarathustra is still on there.,0
Hello my wonderful tweeps of twitterville.  Hope everyone is doing well,0
"The Talent of Success is Nothing More than doing what you can do, Well!! Love ALL my Twitter Friends!! Wishing all of u A Beautiful Day  x",0
